speed_kn,foc_mt_day,draft_m,wave_m,wind_beaufort
15.5,35.28,12.0,0.0,1
15.5,36.05,12.0,0.0,2
15.5,36.82,12.0,0.0,3
15.5,37.59,12.0,0.0,4
15.5,38.36,12.0,0.0,5
15.5,39.13,12.0,0.0,6
15.5,39.9,12.0,0.0,7
15.5,40.67,12.0,0.0,8
15.5,35.31,12.0,0.25,0
15.5,36.1,12.0,0.25,1
15.5,36.89,12.0,0.25,2
15.5,37.67,12.0,0.25,3
15.5,38.46,12.0,0.25,4
15.5,39.25,12.0,0.25,5
15.5,40.04,12.0,0.25,6
15.5,40.83,12.0,0.25,7
15.5,41.62,12.0,0.25,8
15.5,36.11,12.0,0.5,0
15.5,36.92,12.0,0.5,1
15.5,37.72,12.0,0.5,2
15.5,38.53,12.0,0.5,3
15.5,39.33,12.0,0.5,4
15.5,40.14,12.0,0.5,5
15.5,40.95,12.0,0.5,6
15.5,41.75,12.0,0.5,7
15.5,42.56,12.0,0.5,8
15.5,36.91,12.0,0.75,0
15.5,37.73,12.0,0.75,1
15.5,38.56,12.0,0.75,2
15.5,39.38,12.0,0.75,3
15.5,40.21,12.0,0.75,4
15.5,41.03,12.0,0.75,5
15.5,41.85,12.0,0.75,6
15.5,42.68,12.0,0.75,7
15.5,43.5,12.0,0.75,8
15.5,37.71,12.0,1.0,0
15.5,38.55,12.0,1.0,1
15.5,39.39,12.0,1.0,2
15.5,40.23,12.0,1.0,3
15.5,41.08,12.0,1.0,4
15.5,41.92,12.0,1.0,5
15.5,42.76,12.0,1.0,6
15.5,43.6,12.0,1.0,7
15.5,44.45,12.0,1.0,8
15.5,38.51,12.0,1.25,0
15.5,39.37,12.0,1.25,1
15.5,40.23,12.0,1.25,2
15.5,41.09,12.0,1.25,3
15.5,41.95,12.0,1.25,4
15.5,42.81,12.0,1.25,5
15.5,43.67,12.0,1.25,6
15.5,44.53,12.0,1.25,7
15.5,45.39,12.0,1.25,8
15.5,39.31,12.0,1.5,0
15.5,40.19,12.0,1.5,1
15.5,41.06,12.0,1.5,2
15.5,41.94,12.0,1.5,3
15.5,42.82,12.0,1.5,4
15.5,43.7,12.0,1.5,5
15.5,44.57,12.0,1.5,6
15.5,45.45,12.0,1.5,7
15.5,46.33,12.0,1.5,8
15.5,40.11,12.0,1.75,0
15.5,41.0,12.0,1.75,1
15.5,41.9,12.0,1.75,2
15.5,42.79,12.0,1.75,3
15.5,43.69,12.0,1.75,4
15.5,44.59,12.0,1.75,5
15.5,45.48,12.0,1.75,6
15.5,46.38,12.0,1.75,7
15.5,47.27,12.0,1.75,8
15.5,40.91,12.0,2.0,0
15.5,41.82,12.0,2.0,1
15.5,42.73,12.0,2.0,2
15.5,43.65,12.0,2.0,3
15.5,44.56,12.0,2.0,4
15.5,45.48,12.0,2.0,5
15.5,46.39,12.0,2.0,6
15.5,47.3,12.0,2.0,7
15.5,48.22,12.0,2.0,8
15.5,41.71,12.0,2.25,0
15.5,42.64,12.0,2.25,1
15.5,43.57,12.0,2.25,2
15.5,44.5,12.0,2.25,3
15.5,45.43,12.0,2.25,4
15.5,46.36,12.0,2.25,5
15.5,47.3,12.0,2.25,6
15.5,48.23,12.0,2.25,7
15.5,49.16,12.0,2.25,8
15.5,42.51,12.0,2.5,0
15.5,43.46,12.0,2.5,1
15.5,44.41,12.0,2.5,2
15.5,45.35,12.0,2.5,3
15.5,46.3,12.0,2.5,4
15.5,47.25,12.0,2.5,5
15.5,48.2,12.0,2.5,6
15.5,49.15,12.0,2.5,7
15.5,50.1,12.0,2.5,8
15.5,43.31,12.0,2.75,0
15.5,44.27,12.0,2.75,1
15.5,45.24,12.0,2.75,2
15.5,46.21,12.0,2.75,3
15.5,47.18,12.0,2.75,4
15.5,48.14,12.0,2.75,5
15.5,49.11,12.0,2.75,6
15.5,50.08,12.0,2.75,7
15.5,51.04,12.0,2.75,8
15.5,44.11,12.0,3.0,0
15.5,45.09,12.0,3.0,1
15.5,46.08,12.0,3.0,2
15.5,47.06,12.0,3.0,3
15.5,48.05,12.0,3.0,4
15.5,49.03,12.0,3.0,5
15.5,50.02,12.0,3.0,6
15.5,51.0,12.0,3.0,7
15.5,51.99,12.0,3.0,8
15.5,44.91,12.0,3.25,0
15.5,45.91,12.0,3.25,1
15.5,46.91,12.0,3.25,2
15.5,47.91,12.0,3.25,3
15.5,48.92,12.0,3.25,4
15.5,49.92,12.0,3.25,5
15.5,50.92,12.0,3.25,6
15.5,51.93,12.0,3.25,7
15.5,52.93,12.0,3.25,8
15.5,45.71,12.0,3.5,0
15.5,46.73,12.0,3.5,1
15.5,47.75,12.0,3.5,2
15.5,48.77,12.0,3.5,3
15.5,49.79,12.0,3.5,4
15.5,50.81,12.0,3.5,5
15.5,51.83,12.0,3.5,6
15.5,52.85,12.0,3.5,7
15.5,53.87,12.0,3.5,8
15.5,46.51,12.0,3.75,0
15.5,47.54,12.0,3.75,1
15.5,48.58,12.0,3.75,2
15.5,49.62,12.0,3.75,3
15.5,50.66,12.0,3.75,4
15.5,51.7,12.0,3.75,5
15.5,52.74,12.0,3.75,6
15.5,53.78,12.0,3.75,7
15.5,54.81,12.0,3.75,8
15.5,47.31,12.0,4.0,0
15.5,48.36,12.0,4.0,1
15.5,49.42,12.0,4.0,2
15.5,50.47,12.0,4.0,3
15.5,51.53,12.0,4.0,4
15.5,52.59,12.0,4.0,5
15.5,53.64,12.0,4.0,6
15.5,54.7,12.0,4.0,7
15.5,55.76,12.0,4.0,8
16.0,29.75,7.0,0.0,0
16.0,30.42,7.0,0.0,1
16.0,31.09,7.0,0.0,2
16.0,31.76,7.0,0.0,3
16.0,32.42,7.0,0.0,4
16.0,33.09,7.0,0.0,5
16.0,33.76,7.0,0.0,6
16.0,34.43,7.0,0.0,7
16.0,35.1,7.0,0.0,8
16.0,30.45,7.0,0.25,0
16.0,31.13,7.0,0.25,1
16.0,31.82,7.0,0.25,2
16.0,32.5,7.0,0.25,3
16.0,33.18,7.0,0.25,4
16.0,33.87,7.0,0.25,5
16.0,34.55,7.0,0.25,6
16.0,35.23,7.0,0.25,7
16.0,35.92,7.0,0.25,8
16.0,31.15,7.0,0.5,0
16.0,31.85,7.0,0.5,1
16.0,32.54,7.0,0.5,2
16.0,33.24,7.0,0.5,3
16.0,33.94,7.0,0.5,4
16.0,34.64,7.0,0.5,5
16.0,35.34,7.0,0.5,6
16.0,36.04,7.0,0.5,7
16.0,36.74,7.0,0.5,8
16.0,31.84,7.0,0.75,0
16.0,32.56,7.0,0.75,1
16.0,33.27,7.0,0.75,2
16.0,33.99,7.0,0.75,3
16.0,34.7,7.0,0.75,4
16.0,35.42,7.0,0.75,5
16.0,36.13,7.0,0.75,6
16.0,36.84,7.0,0.75,7
16.0,37.56,7.0,0.75,8
16.0,32.54,7.0,1.0,0
16.0,33.27,7.0,1.0,1
16.0,34.0,7.0,1.0,2
16.0,34.73,7.0,1.0,3
16.0,35.46,7.0,1.0,4
16.0,36.19,7.0,1.0,5
16.0,36.92,7.0,1.0,6
16.0,37.65,7.0,1.0,7
16.0,38.38,7.0,1.0,8
16.0,33.23,7.0,1.25,0
16.0,33.98,7.0,1.25,1
16.0,34.73,7.0,1.25,2
16.0,35.47,7.0,1.25,3
16.0,36.22,7.0,1.25,4
16.0,36.96,7.0,1.25,5
16.0,37.71,7.0,1.25,6
16.0,38.46,7.0,1.25,7
16.0,39.2,7.0,1.25,8
16.0,33.93,7.0,1.5,0
16.0,34.69,7.0,1.5,1
16.0,35.45,7.0,1.5,2
16.0,36.22,7.0,1.5,3
16.0,36.98,7.0,1.5,4
16.0,37.74,7.0,1.5,5
16.0,38.5,7.0,1.5,6
16.0,39.26,7.0,1.5,7
16.0,40.02,7.0,1.5,8
16.0,34.63,7.0,1.75,0
16.0,35.4,7.0,1.75,1
16.0,36.18,7.0,1.75,2
16.0,36.96,7.0,1.75,3
16.0,37.74,7.0,1.75,4
16.0,38.51,7.0,1.75,5
16.0,39.29,7.0,1.75,6
16.0,40.07,7.0,1.75,7
16.0,40.84,7.0,1.75,8
16.0,35.32,7.0,2.0,0
16.0,36.12,7.0,2.0,1
16.0,36.91,7.0,2.0,2
16.0,37.7,7.0,2.0,3
16.0,38.49,7.0,2.0,4
16.0,39.29,7.0,2.0,5
16.0,40.08,7.0,2.0,6
16.0,40.87,7.0,2.0,7
16.0,41.66,7.0,2.0,8
16.0,36.02,7.0,2.25,0
16.0,36.83,7.0,2.25,1
16.0,37.64,7.0,2.25,2
16.0,38.44,7.0,2.25,3
16.0,39.25,7.0,2.25,4
16.0,40.06,7.0,2.25,5
16.0,40.87,7.0,2.25,6
16.0,41.68,7.0,2.25,7
16.0,42.49,7.0,2.25,8
16.0,36.72,7.0,2.5,0
16.0,37.54,7.0,2.5,1
16.0,38.36,7.0,2.5,2
16.0,39.19,7.0,2.5,3
16.0,40.01,7.0,2.5,4
16.0,40.84,7.0,2.5,5
16.0,41.66,7.0,2.5,6
16.0,42.48,7.0,2.5,7
16.0,43.31,7.0,2.5,8
16.0,37.41,7.0,2.75,0
16.0,38.25,7.0,2.75,1
16.0,39.09,7.0,2.75,2
16.0,39.93,7.0,2.75,3
16.0,40.77,7.0,2.75,4
16.0,41.61,7.0,2.75,5
16.0,42.45,7.0,2.75,6
16.0,43.29,7.0,2.75,7
16.0,44.13,7.0,2.75,8
16.0,38.11,7.0,3.0,0
16.0,38.96,7.0,3.0,1
16.0,39.82,7.0,3.0,2
16.0,40.67,7.0,3.0,3
16.0,41.53,7.0,3.0,4
16.0,42.38,7.0,3.0,5
16.0,43.24,7.0,3.0,6
16.0,44.09,7.0,3.0,7
16.0,44.95,7.0,3.0,8
16.0,38.8,7.0,3.25,0
16.0,39.68,7.0,3.25,1
16.0,40.55,7.0,3.25,2
16.0,41.42,7.0,3.25,3
16.0,42.29,7.0,3.25,4
16.0,43.16,7.0,3.25,5
16.0,44.03,7.0,3.25,6
16.0,44.9,7.0,3.25,7
16.0,45.77,7.0,3.25,8
16.0,39.5,7.0,3.5,0
16.0,40.39,7.0,3.5,1
16.0,41.27,7.0,3.5,2
16.0,42.16,7.0,3.5,3
16.0,43.05,7.0,3.5,4
16.0,43.93,7.0,3.5,5
16.0,44.82,7.0,3.5,6
16.0,45.71,7.0,3.5,7
16.0,46.59,7.0,3.5,8
16.0,40.2,7.0,3.75,0
16.0,41.1,7.0,3.75,1
16.0,42.0,7.0,3.75,2
16.0,42.9,7.0,3.75,3
16.0,43.81,7.0,3.75,4
16.0,44.71,7.0,3.75,5
16.0,45.61,7.0,3.75,6
16.0,46.51,7.0,3.75,7
16.0,47.41,7.0,3.75,8
16.0,40.89,7.0,4.0,0
16.0,41.81,7.0,4.0,1
16.0,42.73,7.0,4.0,2
16.0,43.65,7.0,4.0,3
16.0,44.56,7.0,4.0,4
16.0,45.48,7.0,4.0,5
16.0,46.4,7.0,4.0,6
16.0,47.32,7.0,4.0,7
16.0,48.23,7.0,4.0,8
16.0,30.08,7.2,0.0,0
16.0,30.76,7.2,0.0,1
16.0,31.43,7.2,0.0,2
16.0,32.11,7.2,0.0,3
16.0,32.78,7.2,0.0,4
16.0,33.46,7.2,0.0,5
16.0,34.13,7.2,0.0,6
16.0,34.81,7.2,0.0,7
16.0,35.49,7.2,0.0,8
16.0,30.79,7.2,0.25,0
16.0,31.48,7.2,0.25,1
16.0,32.17,7.2,0.25,2
16.0,32.86,7.2,0.25,3
16.0,33.55,7.2,0.25,4
16.0,34.24,7.2,0.25,5
16.0,34.93,7.2,0.25,6
16.0,35.62,7.2,0.25,7
16.0,36.32,7.2,0.25,8
16.0,31.49,7.2,0.5,0
16.0,32.2,7.2,0.5,1
16.0,32.91,7.2,0.5,2
16.0,33.61,7.2,0.5,3
16.0,34.32,7.2,0.5,4
16.0,35.03,7.2,0.5,5
16.0,35.73,7.2,0.5,6
16.0,36.44,7.2,0.5,7
16.0,37.15,7.2,0.5,8
16.0,32.2,7.2,0.75,0
16.0,32.92,7.2,0.75,1
16.0,33.64,7.2,0.75,2
16.0,34.36,7.2,0.75,3
16.0,35.09,7.2,0.75,4
16.0,35.81,7.2,0.75,5
16.0,36.53,7.2,0.75,6
16.0,37.25,7.2,0.75,7
16.0,37.98,7.2,0.75,8
16.0,32.9,7.2,1.0,0
16.0,33.64,7.2,1.0,1
16.0,34.38,7.2,1.0,2
16.0,35.11,7.2,1.0,3
16.0,35.85,7.2,1.0,4
16.0,36.59,7.2,1.0,5
16.0,37.33,7.2,1.0,6
16.0,38.07,7.2,1.0,7
16.0,38.81,7.2,1.0,8
16.0,33.6,7.2,1.25,0
16.0,34.36,7.2,1.25,1
16.0,35.11,7.2,1.25,2
16.0,35.87,7.2,1.25,3
16.0,36.62,7.2,1.25,4
16.0,37.37,7.2,1.25,5
16.0,38.13,7.2,1.25,6
16.0,38.88,7.2,1.25,7
16.0,39.64,7.2,1.25,8
16.0,34.31,7.2,1.5,0
16.0,35.08,7.2,1.5,1
16.0,35.85,7.2,1.5,2
16.0,36.62,7.2,1.5,3
16.0,37.39,7.2,1.5,4
16.0,38.16,7.2,1.5,5
16.0,38.93,7.2,1.5,6
16.0,39.7,7.2,1.5,7
16.0,40.47,7.2,1.5,8
16.0,35.01,7.2,1.75,0
16.0,35.8,7.2,1.75,1
16.0,36.58,7.2,1.75,2
16.0,37.37,7.2,1.75,3
16.0,38.15,7.2,1.75,4
16.0,38.94,7.2,1.75,5
16.0,39.73,7.2,1.75,6
16.0,40.51,7.2,1.75,7
16.0,41.3,7.2,1.75,8
16.0,35.72,7.2,2.0,0
16.0,36.52,7.2,2.0,1
16.0,37.32,7.2,2.0,2
16.0,38.12,7.2,2.0,3
16.0,38.92,7.2,2.0,4
16.0,39.72,7.2,2.0,5
16.0,40.52,7.2,2.0,6
16.0,41.33,7.2,2.0,7
16.0,42.13,7.2,2.0,8
16.0,36.42,7.2,2.25,0
16.0,37.24,7.2,2.25,1
16.0,38.05,7.2,2.25,2
16.0,38.87,7.2,2.25,3
16.0,39.69,7.2,2.25,4
16.0,40.51,7.2,2.25,5
16.0,41.32,7.2,2.25,6
16.0,42.14,7.2,2.25,7
16.0,42.96,7.2,2.25,8
16.0,37.12,7.2,2.5,0
16.0,37.96,7.2,2.5,1
16.0,38.79,7.2,2.5,2
16.0,39.62,7.2,2.5,3
16.0,40.46,7.2,2.5,4
16.0,41.29,7.2,2.5,5
16.0,42.12,7.2,2.5,6
16.0,42.96,7.2,2.5,7
16.0,43.79,7.2,2.5,8
16.0,37.83,7.2,2.75,0
16.0,38.68,7.2,2.75,1
16.0,39.53,7.2,2.75,2
16.0,40.37,7.2,2.75,3
16.0,41.22,7.2,2.75,4
16.0,42.07,7.2,2.75,5
16.0,42.92,7.2,2.75,6
16.0,43.77,7.2,2.75,7
16.0,44.62,7.2,2.75,8
16.0,38.53,7.2,3.0,0
16.0,39.4,7.2,3.0,1
16.0,40.26,7.2,3.0,2
16.0,41.13,7.2,3.0,3
16.0,41.99,7.2,3.0,4
16.0,42.86,7.2,3.0,5
16.0,43.72,7.2,3.0,6
16.0,44.58,7.2,3.0,7
16.0,45.45,7.2,3.0,8
16.0,39.24,7.2,3.25,0
16.0,40.12,7.2,3.25,1
16.0,41.0,7.2,3.25,2
16.0,41.88,7.2,3.25,3
16.0,42.76,7.2,3.25,4
16.0,43.64,7.2,3.25,5
16.0,44.52,7.2,3.25,6
16.0,45.4,7.2,3.25,7
16.0,46.28,7.2,3.25,8
16.0,39.94,7.2,3.5,0
16.0,40.84,7.2,3.5,1
16.0,41.73,7.2,3.5,2
16.0,42.63,7.2,3.5,3
16.0,43.52,7.2,3.5,4
16.0,44.42,7.2,3.5,5
16.0,45.32,7.2,3.5,6
16.0,46.21,7.2,3.5,7
16.0,47.11,7.2,3.5,8
16.0,40.64,7.2,3.75,0
16.0,41.56,7.2,3.75,1
16.0,42.47,7.2,3.75,2
16.0,43.38,7.2,3.75,3
16.0,44.29,7.2,3.75,4
16.0,45.2,7.2,3.75,5
16.0,46.12,7.2,3.75,6
16.0,47.03,7.2,3.75,7
16.0,47.94,7.2,3.75,8
16.0,41.35,7.2,4.0,0
16.0,42.28,7.2,4.0,1
16.0,43.2,7.2,4.0,2
16.0,44.13,7.2,4.0,3
16.0,45.06,7.2,4.0,4
16.0,45.99,7.2,4.0,5
16.0,46.91,7.2,4.0,6
16.0,47.84,7.2,4.0,7
16.0,48.77,7.2,4.0,8
16.0,30.41,7.4,0.0,0
16.0,31.1,7.4,0.0,1
16.0,31.78,7.4,0.0,2
16.0,32.46,7.4,0.0,3
16.0,33.14,7.4,0.0,4
16.0,33.83,7.4,0.0,5
16.0,34.51,7.4,0.0,6
16.0,35.19,7.4,0.0,7
16.0,35.87,7.4,0.0,8
16.0,31.13,7.4,0.25,0
16.0,31.83,7.4,0.25,1
16.0,32.52,7.4,0.25,2
16.0,33.22,7.4,0.25,3
16.0,33.92,7.4,0.25,4
16.0,34.62,7.4,0.25,5
16.0,35.32,7.4,0.25,6
16.0,36.02,7.4,0.25,7
16.0,36.71,7.4,0.25,8
16.0,31.84,7.4,0.5,0
16.0,32.55,7.4,0.5,1
16.0,33.27,7.4,0.5,2
16.0,33.98,7.4,0.5,3
16.0,34.7,7.4,0.5,4
16.0,35.41,7.4,0.5,5
16.0,36.12,7.4,0.5,6
16.0,36.84,7.4,0.5,7
16.0,37.55,7.4,0.5,8
16.0,32.55,7.4,0.75,0
16.0,33.28,7.4,0.75,1
16.0,34.01,7.4,0.75,2
16.0,34.74,7.4,0.75,3
16.0,35.47,7.4,0.75,4
16.0,36.2,7.4,0.75,5
16.0,36.93,7.4,0.75,6
16.0,37.66,7.4,0.75,7
16.0,38.39,7.4,0.75,8
16.0,33.26,7.4,1.0,0
16.0,34.01,7.4,1.0,1
16.0,34.75,7.4,1.0,2
16.0,35.5,7.4,1.0,3
16.0,36.25,7.4,1.0,4
16.0,36.99,7.4,1.0,5
16.0,37.74,7.4,1.0,6
16.0,38.49,7.4,1.0,7
16.0,39.23,7.4,1.0,8
16.0,33.97,7.4,1.25,0
16.0,34.74,7.4,1.25,1
16.0,35.5,7.4,1.25,2
16.0,36.26,7.4,1.25,3
16.0,37.02,7.4,1.25,4
16.0,37.79,7.4,1.25,5
16.0,38.55,7.4,1.25,6
16.0,39.31,7.4,1.25,7
16.0,40.07,7.4,1.25,8
16.0,34.69,7.4,1.5,0
16.0,35.46,7.4,1.5,1
16.0,36.24,7.4,1.5,2
16.0,37.02,7.4,1.5,3
16.0,37.8,7.4,1.5,4
16.0,38.58,7.4,1.5,5
16.0,39.36,7.4,1.5,6
16.0,40.13,7.4,1.5,7
16.0,40.91,7.4,1.5,8
16.0,35.4,7.4,1.75,0
16.0,36.19,7.4,1.75,1
16.0,36.99,7.4,1.75,2
16.0,37.78,7.4,1.75,3
16.0,38.57,7.4,1.75,4
16.0,39.37,7.4,1.75,5
16.0,40.16,7.4,1.75,6
16.0,40.96,7.4,1.75,7
16.0,41.75,7.4,1.75,8
16.0,36.11,7.4,2.0,0
16.0,36.92,7.4,2.0,1
16.0,37.73,7.4,2.0,2
16.0,38.54,7.4,2.0,3
16.0,39.35,7.4,2.0,4
16.0,40.16,7.4,2.0,5
16.0,40.97,7.4,2.0,6
16.0,41.78,7.4,2.0,7
16.0,42.59,7.4,2.0,8
16.0,36.82,7.4,2.25,0
16.0,37.65,7.4,2.25,1
16.0,38.47,7.4,2.25,2
16.0,39.3,7.4,2.25,3
16.0,40.13,7.4,2.25,4
16.0,40.95,7.4,2.25,5
16.0,41.78,7.4,2.25,6
16.0,42.6,7.4,2.25,7
16.0,43.43,7.4,2.25,8
16.0,37.53,7.4,2.5,0
16.0,38.37,7.4,2.5,1
16.0,39.22,7.4,2.5,2
16.0,40.06,7.4,2.5,3
16.0,40.9,7.4,2.5,4
16.0,41.74,7.4,2.5,5
16.0,42.59,7.4,2.5,6
16.0,43.43,7.4,2.5,7
16.0,44.27,7.4,2.5,8
16.0,38.24,7.4,2.75,0
16.0,39.1,7.4,2.75,1
16.0,39.96,7.4,2.75,2
16.0,40.82,7.4,2.75,3
16.0,41.68,7.4,2.75,4
16.0,42.53,7.4,2.75,5
16.0,43.39,7.4,2.75,6
16.0,44.25,7.4,2.75,7
16.0,45.11,7.4,2.75,8
16.0,38.96,7.4,3.0,0
16.0,39.83,7.4,3.0,1
16.0,40.7,7.4,3.0,2
16.0,41.58,7.4,3.0,3
16.0,42.45,7.4,3.0,4
16.0,43.33,7.4,3.0,5
16.0,44.2,7.4,3.0,6
16.0,45.07,7.4,3.0,7
16.0,45.95,7.4,3.0,8
16.0,39.67,7.4,3.25,0
16.0,40.56,7.4,3.25,1
16.0,41.45,7.4,3.25,2
16.0,42.34,7.4,3.25,3
16.0,43.23,7.4,3.25,4
16.0,44.12,7.4,3.25,5
16.0,45.01,7.4,3.25,6
16.0,45.9,7.4,3.25,7
16.0,46.79,7.4,3.25,8
16.0,40.38,7.4,3.5,0
16.0,41.28,7.4,3.5,1
16.0,42.19,7.4,3.5,2
16.0,43.1,7.4,3.5,3
16.0,44.0,7.4,3.5,4
16.0,44.91,7.4,3.5,5
16.0,45.82,7.4,3.5,6
16.0,46.72,7.4,3.5,7
16.0,47.63,7.4,3.5,8
16.0,41.09,7.4,3.75,0
16.0,42.01,7.4,3.75,1
16.0,42.93,7.4,3.75,2
16.0,43.86,7.4,3.75,3
16.0,44.78,7.4,3.75,4
16.0,45.7,7.4,3.75,5
16.0,46.62,7.4,3.75,6
16.0,47.54,7.4,3.75,7
16.0,48.47,7.4,3.75,8
16.0,41.8,7.4,4.0,0
16.0,42.74,7.4,4.0,1
16.0,43.68,7.4,4.0,2
16.0,44.62,7.4,4.0,3
16.0,45.55,7.4,4.0,4
16.0,46.49,7.4,4.0,5
16.0,47.43,7.4,4.0,6
16.0,48.37,7.4,4.0,7
16.0,49.31,7.4,4.0,8
16.0,30.75,7.6,0.0,0
16.0,31.44,7.6,0.0,1
16.0,32.13,7.6,0.0,2
16.0,32.82,7.6,0.0,3
16.0,33.51,7.6,0.0,4
16.0,34.2,7.6,0.0,5
16.0,34.89,7.6,0.0,6
16.0,35.57,7.6,0.0,7
16.0,36.26,7.6,0.0,8
16.0,31.46,7.6,0.25,0
16.0,32.17,7.6,0.25,1
16.0,32.88,7.6,0.25,2
16.0,33.58,7.6,0.25,3
16.0,34.29,7.6,0.25,4
16.0,35.0,7.6,0.25,5
16.0,35.7,7.6,0.25,6
16.0,36.41,7.6,0.25,7
16.0,37.11,7.6,0.25,8
16.0,32.18,7.6,0.5,0
16.0,32.91,7.6,0.5,1
16.0,33.63,7.6,0.5,2
16.0,34.35,7.6,0.5,3
16.0,35.07,7.6,0.5,4
16.0,35.8,7.6,0.5,5
16.0,36.52,7.6,0.5,6
16.0,37.24,7.6,0.5,7
16.0,37.96,7.6,0.5,8
16.0,32.9,7.6,0.75,0
16.0,33.64,7.6,0.75,1
16.0,34.38,7.6,0.75,2
16.0,35.12,7.6,0.75,3
16.0,35.86,7.6,0.75,4
16.0,36.6,7.6,0.75,5
16.0,37.33,7.6,0.75,6
16.0,38.07,7.6,0.75,7
16.0,38.81,7.6,0.75,8
16.0,33.62,7.6,1.0,0
16.0,34.38,7.6,1.0,1
16.0,35.13,7.6,1.0,2
16.0,35.89,7.6,1.0,3
16.0,36.64,7.6,1.0,4
16.0,37.4,7.6,1.0,5
16.0,38.15,7.6,1.0,6
16.0,38.9,7.6,1.0,7
16.0,39.66,7.6,1.0,8
16.0,34.34,7.6,1.25,0
16.0,35.11,7.6,1.25,1
16.0,35.88,7.6,1.25,2
16.0,36.65,7.6,1.25,3
16.0,37.43,7.6,1.25,4
16.0,38.2,7.6,1.25,5
16.0,38.97,7.6,1.25,6
16.0,39.74,7.6,1.25,7
16.0,40.51,7.6,1.25,8
16.0,35.06,7.6,1.5,0
16.0,35.85,7.6,1.5,1
16.0,36.64,7.6,1.5,2
16.0,37.42,7.6,1.5,3
16.0,38.21,7.6,1.5,4
16.0,39.0,7.6,1.5,5
16.0,39.78,7.6,1.5,6
16.0,40.57,7.6,1.5,7
16.0,41.36,7.6,1.5,8
16.0,35.78,7.6,1.75,0
16.0,36.58,7.6,1.75,1
16.0,37.39,7.6,1.75,2
16.0,38.19,7.6,1.75,3
16.0,38.99,7.6,1.75,4
16.0,39.8,7.6,1.75,5
16.0,40.6,7.6,1.75,6
16.0,41.4,7.6,1.75,7
16.0,42.21,7.6,1.75,8
16.0,36.5,7.6,2.0,0
16.0,37.32,7.6,2.0,1
16.0,38.14,7.6,2.0,2
16.0,38.96,7.6,2.0,3
16.0,39.78,7.6,2.0,4
16.0,40.6,7.6,2.0,5
16.0,41.42,7.6,2.0,6
16.0,42.23,7.6,2.0,7
16.0,43.05,7.6,2.0,8
16.0,37.22,7.6,2.25,0
16.0,38.06,7.6,2.25,1
16.0,38.89,7.6,2.25,2
16.0,39.73,7.6,2.25,3
16.0,40.56,7.6,2.25,4
16.0,41.4,7.6,2.25,5
16.0,42.23,7.6,2.25,6
16.0,43.07,7.6,2.25,7
16.0,43.9,7.6,2.25,8
16.0,37.94,7.6,2.5,0
16.0,38.79,7.6,2.5,1
16.0,39.64,7.6,2.5,2
16.0,40.49,7.6,2.5,3
16.0,41.35,7.6,2.5,4
16.0,42.2,7.6,2.5,5
16.0,43.05,7.6,2.5,6
16.0,43.9,7.6,2.5,7
16.0,44.75,7.6,2.5,8
16.0,38.66,7.6,2.75,0
16.0,39.53,7.6,2.75,1
16.0,40.39,7.6,2.75,2
16.0,41.26,7.6,2.75,3
16.0,42.13,7.6,2.75,4
16.0,43.0,7.6,2.75,5
16.0,43.86,7.6,2.75,6
16.0,44.73,7.6,2.75,7
16.0,45.6,7.6,2.75,8
16.0,39.38,7.6,3.0,0
16.0,40.26,7.6,3.0,1
16.0,41.15,7.6,3.0,2
16.0,42.03,7.6,3.0,3
16.0,42.91,7.6,3.0,4
16.0,43.8,7.6,3.0,5
16.0,44.68,7.6,3.0,6
16.0,45.56,7.6,3.0,7
16.0,46.45,7.6,3.0,8
16.0,40.1,7.6,3.25,0
16.0,41.0,7.6,3.25,1
16.0,41.9,7.6,3.25,2
16.0,42.8,7.6,3.25,3
16.0,43.7,7.6,3.25,4
16.0,44.6,7.6,3.25,5
16.0,45.5,7.6,3.25,6
16.0,46.4,7.6,3.25,7
16.0,47.3,7.6,3.25,8
16.0,40.82,7.6,3.5,0
16.0,41.73,7.6,3.5,1
16.0,42.65,7.6,3.5,2
16.0,43.57,7.6,3.5,3
16.0,44.48,7.6,3.5,4
16.0,45.4,7.6,3.5,5
16.0,46.31,7.6,3.5,6
16.0,47.23,7.6,3.5,7
16.0,48.15,7.6,3.5,8
16.0,41.54,7.6,3.75,0
16.0,42.47,7.6,3.75,1
16.0,43.4,7.6,3.75,2
16.0,44.33,7.6,3.75,3
16.0,45.27,7.6,3.75,4
16.0,46.2,7.6,3.75,5
16.0,47.13,7.6,3.75,6
16.0,48.06,7.6,3.75,7
16.0,48.99,7.6,3.75,8
16.0,42.26,7.6,4.0,0
16.0,43.2,7.6,4.0,1
16.0,44.15,7.6,4.0,2
16.0,45.1,7.6,4.0,3
16.0,46.05,7.6,4.0,4
16.0,47.0,7.6,4.0,5
16.0,47.95,7.6,4.0,6
16.0,48.89,7.6,4.0,7
16.0,49.84,7.6,4.0,8
16.0,31.08,7.8,0.0,0
16.0,31.77,7.8,0.0,1
16.0,32.47,7.8,0.0,2
16.0,33.17,7.8,0.0,3
16.0,33.87,7.8,0.0,4
16.0,34.56,7.8,0.0,5
16.0,35.26,7.8,0.0,6
16.0,35.96,7.8,0.0,7
16.0,36.65,7.8,0.0,8
16.0,31.8,7.8,0.25,0
16.0,32.52,7.8,0.25,1
16.0,33.23,7.8,0.25,2
